Hora;Dia;Total de Tweets;Total de Relacionados;Precipitação (mm/30min);Hora (normalizado);Dia (normalizado);Total de Tweets (normalizado);Total de Relacionados (normalizado);Precipitação (mm/30min) (normalizado); Precipitação para próxima meia hora (mm/30min)9;30;1;0;0.0;0.391304347826087;1.0;0.03333333333333333;0.0;0.0;0.0
9;0;0;0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0
23;30;1;0;0.0;1.0;1.0;0.03333333333333333;0.0;0.0;0.0
15;30;7;0;0.6;0.6521739130434783;1.0;0.23333333333333334;0.0;0.022115739034279394;0.2
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0.0
18;0;2;0;0.0;0.782608695652174;0.0;0.06666666666666667;0.0;0.0;0.0
6;30;1;0;0.0;0.2608695652173913;1.0;0.03333333333333333;0.0;0.0;0.0
18;30;0;0;0.0;0.782608695652174;1.0;0.0;0.0;0.0;0.0
3;0;1;0;0.0;0.13043478260869565;0.0;0.03333333333333333;0.0;0.0;0.0
22;0;1;0;0.0;0.9565217391304348;0.0;0.03333333333333333;0.0;0.0;0.0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0
0;30;2;0;0.2;0.0;1.0;0.06666666666666667;0.0;0.007371913011426466;0.99
5;30;1;0;0.0;0.21739130434782608;1.0;0.03333333333333333;0.0;0.0;0.0
23;0;1;0;0.0;1.0;0.0;0.03333333333333333;0.0;0.0;0.0
10;30;2;0;0.0;0.43478260869565216;1.0;0.06666666666666667;0.0;0.0;0.0
0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
19;30;5;0;0.0;0.8260869565217391;1.0;0.16666666666666666;0.0;0.0;0.4
12;0;0;0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.0
11;30;2;0;0.0;0.4782608695652174;1.0;0.06666666666666667;0.0;0.0;0.0
20;30;0;0;0.0;0.8695652173913043;1.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
19;0;1;0;0.0;0.8260869565217391;0.0;0.03333333333333333;0.0;0.0;0.0
8;0;1;0;0.0;0.34782608695652173;0.0;0.03333333333333333;0.0;0.0;0.0
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0
20;0;0;0;7.88;0.8695652173913043;0.0;0.0;0.0;0.2904533726502027;2.75
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
15;0;1;0;0.0;0.6521739130434783;0.0;0.03333333333333333;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
18;0;2;0;0.0;0.782608695652174;0.0;0.06666666666666667;0.0;0.0;0.0
7;30;1;0;0.0;0.30434782608695654;1.0;0.03333333333333333;0.0;0.0;0.0
12;0;3;0;0.0;0.5217391304347826;0.0;0.1;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
2;0;3;0;0.0;0.08695652173913043;0.0;0.1;0.0;0.0;0.0
21;30;3;0;0.0;0.9130434782608695;1.0;0.1;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
23;30;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
14;30;0;0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0.0
18;30;0;0;0.0;0.782608695652174;1.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
0;30;3;0;0.0;0.0;1.0;0.1;0.0;0.0;0.0
7;0;0;0;0.0;0.30434782608695654;0.0;0.0;0.0;0.0;0.0
4;0;2;0;0.0;0.17391304347826086;0.0;0.06666666666666667;0.0;0.0;0.0
9;30;0;0;0.0;0.391304347826087;1.0;0.0;0.0;0.0;0.0
10;30;0;0;1.19;0.43478260869565216;1.0;0.0;0.0;0.04386288241798747;0.59
0;30;1;0;0.0;0.0;1.0;0.03333333333333333;0.0;0.0;0.0
12;30;0;0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0.0
23;0;8;0;0.0;1.0;0.0;0.26666666666666666;0.0;0.0;0.0
23;0;4;0;0.0;1.0;0.0;0.13333333333333333;0.0;0.0;0.0
10;30;0;0;0.0;0.43478260869565216;1.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
21;0;2;0;0.0;0.9130434782608695;0.0;0.06666666666666667;0.0;0.0;0.0
19;30;3;0;0.0;0.8260869565217391;1.0;0.1;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.2
2;0;1;0;0.0;0.08695652173913043;0.0;0.03333333333333333;0.0;0.0;0.0
17;0;3;0;0.0;0.7391304347826086;0.0;0.1;0.0;0.0;0.0
18;30;5;0;0.0;0.782608695652174;1.0;0.16666666666666666;0.0;0.0;0.0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0.0
19;0;3;0;0.0;0.8260869565217391;0.0;0.1;0.0;0.0;0.0
12;0;1;0;0.0;0.5217391304347826;0.0;0.03333333333333333;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0
2;30;30;0;0.0;0.08695652173913043;1.0;1.0;0.0;0.0;0.0
11;0;1;0;0.0;0.4782608695652174;0.0;0.03333333333333333;0.0;0.0;0.0
2;0;1;0;0.0;0.08695652173913043;0.0;0.03333333333333333;0.0;0.0;0.0
20;0;0;0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0
23;0;1;0;0.0;1.0;0.0;0.03333333333333333;0.0;0.0;0.0
12;0;2;0;0.0;0.5217391304347826;0.0;0.06666666666666667;0.0;0.0;0.0
2;0;1;0;0.0;0.08695652173913043;0.0;0.03333333333333333;0.0;0.0;0.0
23;0;1;0;0.0;1.0;0.0;0.03333333333333333;0.0;0.0;0.0
7;30;1;0;0.0;0.30434782608695654;1.0;0.03333333333333333;0.0;0.0;0.0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0.0
0;30;2;0;0.0;0.0;1.0;0.06666666666666667;0.0;0.0;0.0
16;0;0;0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0
7;30;0;0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0
20;30;0;0;0.0;0.8695652173913043;1.0;0.0;0.0;0.0;0.0
18;30;1;0;0.0;0.782608695652174;1.0;0.03333333333333333;0.0;0.0;0.0
19;30;2;0;0.0;0.8260869565217391;1.0;0.06666666666666667;0.0;0.0;0.0
9;0;1;0;0.2;0.391304347826087;0.0;0.03333333333333333;0.0;0.007371913011426466;0.0
19;0;1;0;0.0;0.8260869565217391;0.0;0.03333333333333333;0.0;0.0;0.0
4;0;0;0;0.59;0.17391304347826086;0.0;0.0;0.0;0.021747143383708072;3.53
15;0;0;0;0.0;0.6521739130434783;0.0;0.0;0.0;0.0;0.0
10;0;1;0;0.0;0.43478260869565216;0.0;0.03333333333333333;0.0;0.0;0.0
8;30;1;0;0.0;0.34782608695652173;1.0;0.03333333333333333;0.0;0.0;0.0
17;0;1;0;0.0;0.7391304347826086;0.0;0.03333333333333333;0.0;0.0;0.0
11;0;0;0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0
18;30;0;0;0.0;0.782608695652174;1.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0
17;0;1;0;0.0;0.7391304347826086;0.0;0.03333333333333333;0.0;0.0;0.0
16;0;0;0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0
22;30;3;0;0.0;0.9565217391304348;1.0;0.1;0.0;0.0;0.0
23;0;3;0;1.97;1.0;0.0;0.1;0.0;0.07261334316255068;0.79
22;0;1;0;0.0;0.9565217391304348;0.0;0.03333333333333333;0.0;0.0;0.0
1;0;1;0;0.0;0.043478260869565216;0.0;0.03333333333333333;0.0;0.0;0.0
2;0;2;0;0.0;0.08695652173913043;0.0;0.06666666666666667;0.0;0.0;0.0
9;30;0;0;0.0;0.391304347826087;1.0;0.0;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0.0
14;30;1;0;0.0;0.6086956521739131;1.0;0.03333333333333333;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
13;30;1;0;0.0;0.5652173913043478;1.0;0.03333333333333333;0.0;0.0;0.0
21;0;1;0;10.84;0.9130434782608695;0.0;0.03333333333333333;0.0;0.3995576852193144;5.12
9;30;0;0;0.0;0.391304347826087;1.0;0.0;0.0;0.0;0.0
16;0;0;0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0.0
11;0;1;0;0.39;0.4782608695652174;0.0;0.03333333333333333;0.0;0.014375230372281608;0.6
22;30;0;0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0.0
21;0;1;0;0.0;0.9130434782608695;0.0;0.03333333333333333;0.0;0.0;0.0
7;30;0;0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
18;30;5;0;0.0;0.782608695652174;1.0;0.16666666666666666;0.0;0.0;0.0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0.0
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0
12;30;1;0;0.0;0.5217391304347826;1.0;0.03333333333333333;0.0;0.0;0.0
21;0;0;0;0.0;0.9130434782608695;0.0;0.0;0.0;0.0;0.0
21;0;0;0;8.26;0.9130434782608695;0.0;0.0;0.0;0.30446000737191303;1.18
17;30;1;0;0.0;0.7391304347826086;1.0;0.03333333333333333;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0
9;30;0;0;1.18;0.391304347826087;1.0;0.0;0.0;0.043494286767416145;1.57
20;0;1;0;0.2;0.8695652173913043;0.0;0.03333333333333333;0.0;0.007371913011426466;0.2
12;30;2;0;0.0;0.5217391304347826;1.0;0.06666666666666667;0.0;0.0;0.0
22;0;0;0;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0.0
0;0;2;0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0
9;0;0;0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0.0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0
13;30;0;0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0.0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
11;0;2;0;0.0;0.4782608695652174;0.0;0.06666666666666667;0.0;0.0;0.0
1;0;5;0;0.0;0.043478260869565216;0.0;0.16666666666666666;0.0;0.0;0.0
5;0;3;0;0.0;0.21739130434782608;0.0;0.1;0.0;0.0;0.0
21;0;0;0;2.36;0.9130434782608695;0.0;0.0;0.0;0.08698857353483229;0.79
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0
0;0;2;0;0.0;0.0;0.0;0.06666666666666667;0.0;0.0;0.0
1;30;3;0;0.2;0.043478260869565216;1.0;0.1;0.0;0.007371913011426466;0.2
15;30;1;0;0.0;0.6521739130434783;1.0;0.03333333333333333;0.0;0.0;0.0
14;0;1;0;0.0;0.6086956521739131;0.0;0.03333333333333333;0.0;0.0;0.0
11;0;1;0;0.59;0.4782608695652174;0.0;0.03333333333333333;0.0;0.021747143383708072;0.2
17;30;0;0;0.0;0.7391304347826086;1.0;0.0;0.0;0.0;0.0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0.0
20;0;1;0;0.0;0.8695652173913043;0.0;0.03333333333333333;0.0;0.0;0.0
22;30;1;0;0.0;0.9565217391304348;1.0;0.03333333333333333;0.0;0.0;0.0
5;0;0;0;0.39;0.21739130434782608;0.0;0.0;0.0;0.014375230372281608;0.4
5;30;1;0;0.0;0.21739130434782608;1.0;0.03333333333333333;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
19;30;0;0;0.0;0.8260869565217391;1.0;0.0;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
14;30;10;0;0.0;0.6086956521739131;1.0;0.3333333333333333;0.0;0.0;0.0
21;0;1;0;0.0;0.9130434782608695;0.0;0.03333333333333333;0.0;0.0;0.0
17;0;1;0;0.0;0.7391304347826086;0.0;0.03333333333333333;0.0;0.0;0.0
22;30;4;0;0.0;0.9565217391304348;1.0;0.13333333333333333;0.0;0.0;0.0
1;0;2;0;0.0;0.043478260869565216;0.0;0.06666666666666667;0.0;0.0;0.0
1;0;3;0;0.2;0.043478260869565216;0.0;0.1;0.0;0.007371913011426466;1.57
2;0;0;0;0.4;0.08695652173913043;0.0;0.0;0.0;0.014743826022852931;0.2
21;0;5;0;0.0;0.9130434782608695;0.0;0.16666666666666666;0.0;0.0;0.0
21;30;4;0;0.0;0.9130434782608695;1.0;0.13333333333333333;0.0;0.0;0.0
23;30;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
15;30;0;0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0
0;0;5;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0
16;30;0;0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0.0
19;30;0;0;0.0;0.8260869565217391;1.0;0.0;0.0;0.0;0.0
13;30;0;0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0.0
18;0;0;0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0
16;30;0;0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0.0
17;0;3;0;0.0;0.7391304347826086;0.0;0.1;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
16;30;0;0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0.0
18;30;1;0;0.0;0.782608695652174;1.0;0.03333333333333333;0.0;0.0;0.0
16;0;0;0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0.0
12;30;0;0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0.0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0.0
20;0;1;0;0.0;0.8695652173913043;0.0;0.03333333333333333;0.0;0.0;2.95
14;30;1;0;0.0;0.6086956521739131;1.0;0.03333333333333333;0.0;0.0;0.0
8;0;0;0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0
8;0;0;0;0.0;0.34782608695652173;0.0;0.0;0.0;0.0;0.0
23;0;2;0;0.0;1.0;0.0;0.06666666666666667;0.0;0.0;0.0
1;0;2;0;0.0;0.043478260869565216;0.0;0.06666666666666667;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
12;30;1;0;0.99;0.5217391304347826;1.0;0.03333333333333333;0.0;0.036490969406561005;0.59
0;0;1;0;0.0;0.0;0.0;0.03333333333333333;0.0;0.0;0.0
12;0;0;0;0.0;0.5217391304347826;0.0;0.0;0.0;0.0;0.0
10;30;0;0;0.0;0.43478260869565216;1.0;0.0;0.0;0.0;0.0
18;0;1;0;0.0;0.782608695652174;0.0;0.03333333333333333;0.0;0.0;0.0
15;0;0;0;0.0;0.6521739130434783;0.0;0.0;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0.0
13;0;1;0;0.0;0.5652173913043478;0.0;0.03333333333333333;0.0;0.0;0.0
20;0;0;0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0
21;30;0;0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0.0
15;0;2;0;0.0;0.6521739130434783;0.0;0.06666666666666667;0.0;0.0;0.0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0.0
6;0;3;0;0.0;0.2608695652173913;0.0;0.1;0.0;0.0;0.0
1;0;4;0;0.0;0.043478260869565216;0.0;0.13333333333333333;0.0;0.0;0.0
16;30;13;0;0.79;0.6956521739130435;1.0;0.43333333333333335;0.0;0.02911905639513454;0.2
22;30;1;0;0.0;0.9565217391304348;1.0;0.03333333333333333;0.0;0.0;0.0
13;30;1;0;0.0;0.5652173913043478;1.0;0.03333333333333333;0.0;0.0;0.0
20;0;0;0;0.0;0.8695652173913043;0.0;0.0;0.0;0.0;0.0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0
14;30;5;0;0.0;0.6086956521739131;1.0;0.16666666666666666;0.0;0.0;0.0
18;0;0;0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0
10;30;1;0;0.0;0.43478260869565216;1.0;0.03333333333333333;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
22;0;1;0;0.0;0.9565217391304348;0.0;0.03333333333333333;0.0;0.0;0.0
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0
15;0;0;0;0.0;0.6521739130434783;0.0;0.0;0.0;0.0;0.0
17;0;1;0;0.0;0.7391304347826086;0.0;0.03333333333333333;0.0;0.0;0.0
23;0;3;0;0.0;1.0;0.0;0.1;0.0;0.0;0.0
15;0;1;0;0.0;0.6521739130434783;0.0;0.03333333333333333;0.0;0.0;0.0
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0.0
19;0;7;0;0.0;0.8260869565217391;0.0;0.23333333333333334;0.0;0.0;0.0
19;0;1;0;0.0;0.8260869565217391;0.0;0.03333333333333333;0.0;0.0;0.0
14;30;1;0;0.0;0.6086956521739131;1.0;0.03333333333333333;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
23;0;2;0;0.0;1.0;0.0;0.06666666666666667;0.0;0.0;0.0
11;30;0;0;0.0;0.4782608695652174;1.0;0.0;0.0;0.0;0.0
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
15;30;0;0;0.0;0.6521739130434783;1.0;0.0;0.0;0.0;0.0
15;30;1;0;0.0;0.6521739130434783;1.0;0.03333333333333333;0.0;0.0;0.0
16;0;1;0;0.0;0.6956521739130435;0.0;0.03333333333333333;0.0;0.0;0.0
19;30;1;0;0.0;0.8260869565217391;1.0;0.03333333333333333;0.0;0.0;0.0
17;0;0;0;2.56;0.7391304347826086;0.0;0.0;0.0;0.09436048654625875;11.02
14;30;2;0;0.0;0.6086956521739131;1.0;0.06666666666666667;0.0;0.0;0.0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0
10;0;8;1;0.59;0.43478260869565216;0.0;0.26666666666666666;1.0;0.021747143383708072;1.19
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
23;30;0;0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
6;0;0;0;0.0;0.2608695652173913;0.0;0.0;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.2
13;0;1;0;0.0;0.5652173913043478;0.0;0.03333333333333333;0.0;0.0;0.0
0;30;6;0;0.0;0.0;1.0;0.2;0.0;0.0;0.0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0.0
2;30;1;0;0.0;0.08695652173913043;1.0;0.03333333333333333;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
4;30;1;0;0.0;0.17391304347826086;1.0;0.03333333333333333;0.0;0.0;0.39
11;0;0;0;0.0;0.4782608695652174;0.0;0.0;0.0;0.0;0.0
18;30;2;0;0.0;0.782608695652174;1.0;0.06666666666666667;0.0;0.0;0.0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0.0
5;30;0;0;0.2;0.21739130434782608;1.0;0.0;0.0;0.007371913011426466;0.0
13;0;1;0;0.0;0.5652173913043478;0.0;0.03333333333333333;0.0;0.0;0.0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0.0
4;30;0;0;0.0;0.17391304347826086;1.0;0.0;0.0;0.0;0.0
10;30;1;0;0.0;0.43478260869565216;1.0;0.03333333333333333;0.0;0.0;0.0
1;0;7;0;0.0;0.043478260869565216;0.0;0.23333333333333334;0.0;0.0;0.0
23;30;1;0;0.0;1.0;1.0;0.03333333333333333;0.0;0.0;0.0
0;0;4;0;0.79;0.0;0.0;0.13333333333333333;0.0;0.02911905639513454;0.2
5;0;0;0;0.0;0.21739130434782608;0.0;0.0;0.0;0.0;0.0
23;0;5;0;0.0;1.0;0.0;0.16666666666666666;0.0;0.0;0.0
1;30;1;0;0.0;0.043478260869565216;1.0;0.03333333333333333;0.0;0.0;0.0
21;0;0;0;0.0;0.9130434782608695;0.0;0.0;0.0;0.0;0.0
13;0;0;0;0.0;0.5652173913043478;0.0;0.0;0.0;0.0;0.0
11;30;2;0;0.0;0.4782608695652174;1.0;0.06666666666666667;0.0;0.0;0.0
11;30;1;0;0.0;0.4782608695652174;1.0;0.03333333333333333;0.0;0.0;0.0
19;30;2;0;0.0;0.8260869565217391;1.0;0.06666666666666667;0.0;0.0;0.2
7;30;0;0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0.0
23;30;2;0;0.0;1.0;1.0;0.06666666666666667;0.0;0.0;0.0
17;30;3;0;0.0;0.7391304347826086;1.0;0.1;0.0;0.0;0.0
