tweets;related;rainfall (mm/30min);Normalized tweets;Normalized related;Normalized rainfall (mm/30min);Next batch rainfall (mm/30min);Predicted next batch rainfall (mm/30min);Next batch rainfall class;Predicted next batch rainfall class
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
17;0;0.0;0.3148148148148148;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
9;0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0;0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0;0.1;0;0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
0;0;0.2;0.0;0.0;0.5;0.2;0.1;0;0
13;0;0.0;0.24074074074074073;0.0;0.0;0.0;0.1;0;0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0;0.1;0;0
3;0;0.2;0.05555555555555555;0.0;0.5;0.2;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.2;0.018518518518518517;0.0;0.5;0.0;0.1;0;0
26;0;0.0;0.48148148148148145;0.0;0.0;0.0;0.1;0;0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0;0.1;0;0
7;0;0.2;0.12962962962962962;0.0;0.5;0.2;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
2;0;0.0;0.037037037037037035;0.0;0.0;0.2;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0;0.1;0;0
14;0;0.0;0.25925925925925924;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
2;0;0.2;0.037037037037037035;0.0;0.5;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0;0.1;0;0
8;0;0.0;0.14814814814814814;0.0;0.0;0.2;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
3;0;0.0;0.05555555555555555;0.0;0.0;0.2;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
14;0;0.0;0.25925925925925924;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
9;0;0.0;0.16666666666666666;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
7;0;0.0;0.12962962962962962;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
6;0;0.0;0.1111111111111111;0.0;0.0;0.0;0.1;0;0
3;0;0.0;0.05555555555555555;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
6;0;0.0;0.1111111111111111;0.0;0.0;0.2;0.1;0;0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0;0.1;0;0
4;0;0.0;0.07407407407407407;0.0;0.0;0.0;0.1;0;0
1;0;0.2;0.018518518518518517;0.0;0.5;0.2;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
5;0;0.0;0.09259259259259259;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
2;0;0.2;0.037037037037037035;0.0;0.5;0.0;0.1;0;0
0;0;0.2;0.0;0.0;0.5;0.0;0.1;0;0
0;0;0.2;0.0;0.0;0.5;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.2;0.018518518518518517;0.0;0.5;0.2;0.1;0;0
0;0;0.2;0.0;0.0;0.5;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
2;0;0.0;0.037037037037037035;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.0;0.1;0;0
1;0;0.0;0.018518518518518517;0.0;0.0;0.2;0.1;0;0
