tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class;Predicted next batch rainfall class
37;1;0.79;0.5967741935483871;0.3333333333333333;0.03855539287457297;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
9;0;0.0;0.14516129032258066;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
6;0;1.58;0.0967741935483871;0.0;0.07711078574914594;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
11;0;0.0;0.1774193548387097;0.0;0.0;0;0
2;0;0.2;0.03225806451612903;0.0;0.009760858955588094;0;0
1;0;0.4;0.016129032258064516;0.0;0.019521717911176188;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
13;0;0.0;0.20967741935483872;0.0;0.0;0;0
27;0;0.0;0.43548387096774194;0.0;0.0;0;0
9;0;0.0;0.14516129032258066;0.0;0.0;0;0
10;0;0.0;0.16129032258064516;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
11;0;0.0;0.1774193548387097;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
5;0;0.0;0.08064516129032258;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
12;0;0.0;0.1935483870967742;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
8;0;0.0;0.12903225806451613;0.0;0.0;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
0;0;1.57;0.0;0.0;0.07662274280136652;1;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
