tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class;Predicted next batch rainfall class
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
1;0;0.4;0.041666666666666664;0.0;0.0634920634920635;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
10;0;0.4;0.4166666666666667;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.2;0.041666666666666664;0.0;0.03174603174603175;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
3;0;0.2;0.125;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.6;0.0;0.0;0.09523809523809523;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.59;0.041666666666666664;0.0;0.09365079365079365;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
7;0;0.4;0.2916666666666667;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.4;0.041666666666666664;0.0;0.0634920634920635;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
2;0;0.2;0.08333333333333333;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
1;0;0.4;0.041666666666666664;0.0;0.0634920634920635;0;0
1;0;0.79;0.041666666666666664;0.0;0.1253968253968254;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
2;0;0.4;0.08333333333333333;0.0;0.0634920634920635;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
1;0;0.2;0.041666666666666664;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
1;0;0.0;0.041666666666666664;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
1;0;0.2;0.041666666666666664;0.0;0.03174603174603175;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
4;0;0.2;0.16666666666666666;0.0;0.03174603174603175;0;0
0;0;0.4;0.0;0.0;0.0634920634920635;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
0;0;0.2;0.0;0.0;0.03174603174603175;0;0
